history_date,primary_index,sub_index,price_change,total_value,price_change_weighted
1/1/14,Primary Producer Price Index,Planetary Specialized Commodities,0.939796,4.13861E+11,-0.000815
1/1/14,Primary Producer Price Index,Processed Moon Materials,0.929027,2.04998E+12,-0.004761
1/1/14,Primary Producer Price Index,Raw Moon Materials,0.971725,6.74448E+12,-0.006241
1/1/14,Primary Producer Price Index,Reaction,1.082712,6067254387,1.60E-05
1/1/14,Primary Producer Price Index,Reactions,0.914407,30132076988,-8.40E-05
1/1/14,Primary Producer Price Index,Sleeper relics,0.866425,3.76372E+11,-0.001645
1/1/14,Secondary Producer Price Index,Advanced Capital Construction Components,1.302441,16108747752,0.000172
1/1/14,Secondary Producer Price Index,Ancient Salvaged Materials,0.980116,2.6344E+12,-0.001852
1/1/14,Secondary Producer Price Index,Blueprints,0.998305,5.51818E+12,-0.00033
1/1/14,Secondary Producer Price Index,Boosters,1.002462,12269685639,1.00E-06
1/1/14,Secondary Producer Price Index,Capital Ship Components,1.037524,4.10257E+11,0.000544
1/1/14,Secondary Producer Price Index,Commodity,1.003617,2.01665E+12,0.000257
1/1/14,Secondary Producer Price Index,Planetary Advanced Commodities,0.910928,2.13392E+12,-0.006721
1/1/14,Secondary Producer Price Index,Planetary Commodities,0.971848,1.90843E+11,-0.000189
1/1/14,Secondary Producer Price Index,Planetary Refined Commodities,0.967216,2.726E+12,-0.00316
1/1/14,Secondary Producer Price Index,Planetary Specialized Commodities,0.996414,1.85662E+12,-0.000235
1/1/14,Secondary Producer Price Index,Salvaged materials,0.986909,7.74631E+12,-0.003585
1/1/14,Secondary Producer Price Index,Starbase structures,1.00662,6.66027E+11,0.000155
1/1/14,Secondary Producer Price Index,Station components,0.578331,12329063585,-0.000183
1/1/14,Secondary Producer Price Index,Tech II construction components,1.001515,2.23338E+12,0.000119
1/1/14,Secondary Producer Price Index,Tech III Subsystem Components,0.983549,1.06766E+11,-6.20E-05
2/1/14,Consumer Price Index,Ammo,0.971963,1.67777E+13,-0.000914
2/1/14,Consumer Price Index,Apparel,1.028697,2.06414E+12,0.000115
2/1/14,Consumer Price Index,Boosters,0.918104,1.01247E+12,-0.000161
2/1/14,Consumer Price Index,Commodity,0.999175,3.11704E+13,-4.90E-05
2/1/14,Consumer Price Index,Complimentary ships,0.832089,1.52109E+11,-4.90E-05
2/1/14,Consumer Price Index,Drone,1.063096,3708809926,0
2/1/14,Consumer Price Index,Drones,0.976174,6.94607E+12,-0.000321
2/1/14,Consumer Price Index,Faction Ships,0.978909,4.0027E+13,-0.001641
2/1/14,Consumer Price Index,Ice Products,1.076474,2.06555E+13,0.003071
2/1/14,Consumer Price Index,Implants,0.974057,4.74496E+13,-0.002393
2/1/14,Consumer Price Index,Insignias,0.988747,6.14156E+12,-0.000134
2/1/14,Consumer Price Index,Orbitals,0.929713,4.23375E+11,-5.70E-05
2/1/14,Consumer Price Index,POS Fuel,1.023841,1.38417E+13,0.000641
2/1/14,Consumer Price Index,Planetary Infrastructure,0.994583,69061939992,0
2/1/14,Consumer Price Index,Scripts,1.083971,35800426515,5.00E-06
2/1/14,Consumer Price Index,Security Tags,1.018713,1.67056E+12,6.00E-05
2/1/14,Consumer Price Index,Skills,0.991977,2.92893E+13,-0.000456
2/1/14,Consumer Price Index,Sovereignty Structures,0.860481,7.58215E+11,-0.000205
2/1/14,Consumer Price Index,Starbase structures,0.94454,1.13829E+13,-0.001227
2/1/14,Consumer Price Index,Tech I Rigs,0.977886,1.28818E+13,-0.000553
2/1/14,Consumer Price Index,Tech I modules,0.97913,9.69384E+13,-0.003933
2/1/14,Consumer Price Index,Tech I ships,1.036159,5.89083E+13,0.004141
2/1/14,Consumer Price Index,Tech II Rigs,0.959983,1.04872E+13,-0.000815
2/1/14,Consumer Price Index,Tech II modules,0.980299,2.67482E+13,-0.001024
2/1/14,Consumer Price Index,Tech II ships,0.978753,6.0826E+13,-0.002512
2/1/14,Consumer Price Index,Tech III ships,0.936549,6.44488E+12,-0.000795
2/1/14,Consumer Price Index,Tech III subsystems,0.96862,1.12495E+13,-0.000686
2/1/14,Mineral Price Index,High-End Minerals,1.004823,6.28185E+12,0.001223
2/1/14,Mineral Price Index,Low-End Minerals,1.033833,1.84834E+13,0.025251
2/1/14,Primary Producer Price Index,Advanced Moon Materials,0.983866,1.27177E+13,-0.006735
2/1/14,Primary Producer Price Index,Alloys & Compounds,0.626447,21355047221,-0.000261
2/1/14,Primary Producer Price Index,Blueprints,0.94323,11772998240,-2.10E-05
2/1/14,Primary Producer Price Index,Commodity,0.908725,2.51274E+11,-0.000752
2/1/14,Primary Producer Price Index,Datacores,0.981736,1.54564E+12,-0.000926
2/1/14,Primary Producer Price Index,Decryptors,1.006043,7.40885E+11,0.000146
2/1/14,Primary Producer Price Index,Hybrid polymers,0.248264,2.37937E+11,-0.005871
2/1/14,Primary Producer Price Index,Ice,1.082654,1.91022E+12,0.005183
2/1/14,Primary Producer Price Index,Ore,0.939955,2.98609E+12,-0.005886
2/1/14,Primary Producer Price Index,Planetary Processed Materials,0.974581,5.07633E+11,-0.000423
2/1/14,Primary Producer Price Index,Planetary Raw Materials,0.927096,35883668540,-8.50E-05
2/1/14,Primary Producer Price Index,Planetary Refined Commodities,0.895981,4.73917E+11,-0.001618
2/1/14,Primary Producer Price Index,Planetary Specialized Commodities,0.863937,4.02141E+11,-0.001796
2/1/14,Primary Producer Price Index,Processed Moon Materials,0.982505,1.98988E+12,-0.001142
2/1/14,Primary Producer Price Index,Raw Moon Materials,0.937932,6.21839E+12,-0.01267
2/1/14,Primary Producer Price Index,Reaction,0.7876,8031016958,-5.50E-05
2/1/14,Primary Producer Price Index,Reactions,1.022947,35111739642,2.60E-05
2/1/14,Primary Producer Price Index,Sleeper relics,0.842161,3.68113E+11,-0.001907
2/1/14,Secondary Producer Price Index,Advanced Capital Construction Components,1.236954,19913738403,0.000166
2/1/14,Secondary Producer Price Index,Ancient Salvaged Materials,0.879995,2.45905E+12,-0.010419
2/1/14,Secondary Producer Price Index,Blueprints,0.999991,6.19107E+12,-1.00E-06
2/1/14,Secondary Producer Price Index,Boosters,0.910514,9088846645,-2.80E-05
2/1/14,Secondary Producer Price Index,Capital Ship Components,0.974724,4.40782E+11,-0.000393
2/1/14,Secondary Producer Price Index,Commodity,0.992806,2.00519E+12,-0.000509
2/1/14,Secondary Producer Price Index,Planetary Advanced Commodities,0.912242,2.1168E+12,-0.006559
2/1/14,Secondary Producer Price Index,Planetary Commodities,0.915904,1.63493E+11,-0.000485
2/1/14,Secondary Producer Price Index,Planetary Refined Commodities,0.963874,2.59603E+12,-0.003311
2/1/14,Secondary Producer Price Index,Planetary Specialized Commodities,0.951806,1.82024E+12,-0.003097
2/1/14,Secondary Producer Price Index,Salvaged materials,0.981786,7.84057E+12,-0.005042
2/1/14,Secondary Producer Price Index,Starbase structures,1.006997,6.9336E+11,0.000171
2/1/14,Secondary Producer Price Index,Station components,0.242851,1641999669,-4.30E-05
2/1/14,Secondary Producer Price Index,Tech II construction components,0.948934,1.87332E+12,-0.003377
2/1/14,Secondary Producer Price Index,Tech III Subsystem Components,0.888078,90455153518,-0.000357
3/1/14,Consumer Price Index,Ammo,0.9784,1.62239E+13,-0.000697
3/1/14,Consumer Price Index,Apparel,1.00588,1.62994E+12,1.90E-05
3/1/14,Consumer Price Index,Boosters,0.98346,8.34524E+11,-2.70E-05
3/1/14,Consumer Price Index,Commodity,0.999908,2.83929E+13,-5.00E-06
3/1/14,Consumer Price Index,Complimentary ships,1.196601,1.66401E+11,6.50E-05
3/1/14,Consumer Price Index,Drone,1.108938,4270114445,0
3/1/14,Consumer Price Index,Drones,0.976575,6.0222E+12,-0.00028
3/1/14,Consumer Price Index,Faction Ships,1.003458,4.07774E+13,0.00028
3/1/14,Consumer Price Index,Ice Products,1.071935,2.23832E+13,0.003204
3/1/14,Consumer Price Index,Implants,0.978684,4.44358E+13,-0.001885
3/1/14,Consumer Price Index,Insignias,0.999511,6.75484E+12,-6.00E-06
3/1/14,Consumer Price Index,Orbitals,1.034716,3.94456E+11,2.70E-05
3/1/14,Consumer Price Index,POS Fuel,1.031754,1.35468E+13,0.000856
3/1/14,Consumer Price Index,Planetary Infrastructure,0.998203,70358304205,0
3/1/14,Consumer Price Index,Scripts,0.796407,22618021974,-9.00E-06
3/1/14,Consumer Price Index,Security Tags,0.958148,1.46975E+12,-0.000122
3/1/14,Consumer Price Index,Skills,0.995722,2.83598E+13,-0.000241
3/1/14,Consumer Price Index,Sovereignty Structures,1.026025,3.69482E+11,1.90E-05
3/1/14,Consumer Price Index,Starbase structures,0.954584,1.15272E+13,-0.001041
3/1/14,Consumer Price Index,Tech I Rigs,0.935566,1.10912E+13,-0.001422
3/1/14,Consumer Price Index,Tech I modules,0.983151,9.66606E+13,-0.003241
3/1/14,Consumer Price Index,Tech I ships,1.016531,5.87898E+13,0.001934
3/1/14,Consumer Price Index,Tech II Rigs,0.970741,1.02841E+13,-0.000598
3/1/14,Consumer Price Index,Tech II modules,0.993664,2.59223E+13,-0.000326
3/1/14,Consumer Price Index,Tech II ships,0.998572,5.94026E+13,-0.000168
3/1/14,Consumer Price Index,Tech III ships,0.97336,6.22068E+12,-0.000329
3/1/14,Consumer Price Index,Tech III subsystems,0.945085,1.06787E+13,-0.001167
3/1/14,Mineral Price Index,High-End Minerals,0.996006,6.8165E+12,-0.001118
3/1/14,Mineral Price Index,Low-End Minerals,0.986109,1.75294E+13,-0.010001
3/1/14,Primary Producer Price Index,Advanced Moon Materials,0.992714,1.17335E+13,-0.002828
3/1/14,Primary Producer Price Index,Alloys & Compounds,0.749527,5845876345,-4.80E-05
3/1/14,Primary Producer Price Index,Blueprints,0.9893,15506957422,-5.00E-06
3/1/14,Primary Producer Price Index,Commodity,0.993687,2.5347E+11,-5.20E-05
3/1/14,Primary Producer Price Index,Datacores,0.982547,1.37454E+12,-0.000793
3/1/14,Primary Producer Price Index,Decryptors,1.031564,7.28567E+11,0.00076
3/1/14,Primary Producer Price Index,Hybrid polymers,0.951564,7.86534E+11,-0.00126
3/1/14,Primary Producer Price Index,Ice,1.064764,2.13853E+12,0.004582
3/1/14,Primary Producer Price Index,Ore,0.968916,3.01929E+12,-0.003105
3/1/14,Primary Producer Price Index,Planetary Processed Materials,0.977265,4.7918E+11,-0.00036
3/1/14,Primary Producer Price Index,Planetary Raw Materials,0.851697,31567114304,-0.000154
3/1/14,Primary Producer Price Index,Planetary Refined Commodities,0.897264,3.58681E+11,-0.001219
3/1/14,Primary Producer Price Index,Planetary Specialized Commodities,0.955435,3.45309E+11,-0.000509
3/1/14,Primary Producer Price Index,Processed Moon Materials,1.019448,1.8014E+12,0.001159
3/1/14,Primary Producer Price Index,Raw Moon Materials,1.097256,6.80959E+12,0.021911
3/1/14,Primary Producer Price Index,Reaction,0.878817,6230801759,-2.40E-05
3/1/14,Primary Producer Price Index,Reactions,1.000127,31255608699,0
3/1/14,Primary Producer Price Index,Sleeper relics,0.877325,3.06486E+11,-0.001243
3/1/14,Secondary Producer Price Index,Advanced Capital Construction Components,0.77239,11201269211,-9.70E-05
3/1/14,Secondary Producer Price Index,Ancient Salvaged Materials,1.041462,2.35178E+12,0.003723
3/1/14,Secondary Producer Price Index,Blueprints,1.003596,5.96712E+12,0.000819
3/1/14,Secondary Producer Price Index,Boosters,1.505545,16503201322,0.000318
3/1/14,Secondary Producer Price Index,Capital Ship Components,1.012536,3.71317E+11,0.000177
3/1/14,Secondary Producer Price Index,Commodity,0.9977,1.79822E+12,-0.000157
3/1/14,Secondary Producer Price Index,Planetary Advanced Commodities,0.962693,1.75E+12,-0.002492
3/1/14,Secondary Producer Price Index,Planetary Commodities,0.996096,1.52986E+11,-2.20E-05
3/1/14,Secondary Producer Price Index,Planetary Refined Commodities,0.976592,2.32299E+12,-0.002076
3/1/14,Secondary Producer Price Index,Planetary Specialized Commodities,0.960733,1.46011E+12,-0.002189
3/1/14,Secondary Producer Price Index,Salvaged materials,0.950396,7.1809E+12,-0.013601
3/1/14,Secondary Producer Price Index,Starbase structures,0.936057,6.63401E+11,-0.001619
3/1/14,Secondary Producer Price Index,Station components,0.394312,486187489,-1.10E-05
3/1/14,Secondary Producer Price Index,Tech II construction components,1.012618,2.10071E+12,0.001012
3/1/14,Secondary Producer Price Index,Tech III Subsystem Components,0.978312,41184282159,-3.40E-05
4/1/14,Consumer Price Index,Ammo,0.971202,1.71165E+13,-0.000971
4/1/14,Consumer Price Index,Apparel,1.095244,1.77304E+12,0.000332
4/1/14,Consumer Price Index,Boosters,1.042126,8.31692E+11,6.90E-05
4/1/14,Consumer Price Index,Commodity,0.999994,2.92618E+13,0
4/1/14,Consumer Price Index,Complimentary ships,0.81563,1.23274E+11,-4.40E-05
4/1/14,Consumer Price Index,Drone,0.950648,3241637088,0
4/1/14,Consumer Price Index,Drones,0.995898,5.88272E+12,-4.70E-05
4/1/14,Consumer Price Index,Faction Ships,1.017163,4.10126E+13,0.001386
4/1/14,Consumer Price Index,Ice Products,1.021958,2.22725E+13,0.000963
4/1/14,Consumer Price Index,Implants,0.99706,4.48042E+13,-0.000259
4/1/14,Consumer Price Index,Insignias,0.966067,6.31986E+12,-0.000422
4/1/14,Consumer Price Index,Officer Modules,5.727272,4200000000,3.90E-05
4/1/14,Consumer Price Index,Orbitals,0.971248,4.07865E+11,-2.30E-05
4/1/14,Consumer Price Index,POS Fuel,1.019399,1.49061E+13,0.000569
4/1/14,Consumer Price Index,Planetary Infrastructure,1.081677,77759633025,1.20E-05
4/1/14,Consumer Price Index,Scripts,0.902116,30023593150,-5.00E-06
4/1/14,Consumer Price Index,Security Tags,1.020864,1.60198E+12,6.50E-05
4/1/14,Consumer Price Index,Skills,0.997265,2.81191E+13,-0.000151
4/1/14,Consumer Price Index,Sovereignty Structures,0.94477,4.47754E+11,-4.80E-05
4/1/14,Consumer Price Index,Special Edition Ships,0.86995,8.26533E+11,-0.000211
4/1/14,Consumer Price Index,Starbase structures,0.981327,1.13116E+13,-0.000416
4/1/14,Consumer Price Index,Tech I Rigs,0.973273,1.15091E+13,-0.000606
4/1/14,Consumer Price Index,Tech I modules,0.986992,9.643E+13,-0.002471
4/1/14,Consumer Price Index,Tech I ships,1.012107,5.86583E+13,0.001399
4/1/14,Consumer Price Index,Tech II Rigs,0.953043,1.06312E+13,-0.000983
4/1/14,Consumer Price Index,Tech II modules,0.947417,2.5872E+13,-0.00268
4/1/14,Consumer Price Index,Tech II ships,0.989062,6.05164E+13,-0.001304
4/1/14,Consumer Price Index,Tech III ships,0.95557,6.23176E+12,-0.000545
4/1/14,Consumer Price Index,Tech III subsystems,0.985898,1.05665E+13,-0.000293
4/1/14,Mineral Price Index,High-End Minerals,1.014067,6.71776E+12,0.00376
4/1/14,Mineral Price Index,Low-End Minerals,1.026516,1.84124E+13,0.019427
4/1/14,Primary Producer Price Index,Advanced Moon Materials,0.998611,1.25712E+13,-0.000556
4/1/14,Primary Producer Price Index,Alloys & Compounds,1.530399,11157025417,0.000188
4/1/14,Primary Producer Price Index,Blueprints,0.978747,10254575273,-6.00E-06
4/1/14,Primary Producer Price Index,Commodity,0.943563,2.37367E+11,-0.000427
4/1/14,Primary Producer Price Index,Datacores,0.975939,1.39359E+12,-0.001069
4/1/14,Primary Producer Price Index,Decryptors,1.071598,7.97525E+11,0.00182
4/1/14,Primary Producer Price Index,Hybrid polymers,0.960355,7.79883E+11,-0.000985
4/1/14,Primary Producer Price Index,Ice,1.025646,2.40137E+12,0.001963
4/1/14,Primary Producer Price Index,Ore,0.979839,3.13004E+12,-0.002011
4/1/14,Primary Producer Price Index,Planetary Processed Materials,0.97323,4.70195E+11,-0.000401
4/1/14,Primary Producer Price Index,Planetary Raw Materials,1.056367,40212850677,7.20E-05
4/1/14,Primary Producer Price Index,Planetary Refined Commodities,0.999916,3.76107E+11,-1.00E-06
4/1/14,Primary Producer Price Index,Planetary Specialized Commodities,1.021061,3.4717E+11,0.000233
4/1/14,Primary Producer Price Index,Processed Moon Materials,0.977196,1.78919E+12,-0.0013
4/1/14,Primary Producer Price Index,Raw Moon Materials,0.961453,6.70786E+12,-0.008243
4/1/14,Primary Producer Price Index,Reaction,1.369127,7107568248,8.30E-05
4/1/14,Primary Producer Price Index,Reactions,1.056957,35695778780,6.40E-05
4/1/14,Primary Producer Price Index,Sleeper relics,0.865729,2.58425E+11,-0.001106
4/1/14,Secondary Producer Price Index,Advanced Capital Construction Components,1.305193,20943577332,0.000247
4/1/14,Secondary Producer Price Index,Ancient Salvaged Materials,0.956236,2.29767E+12,-0.003895
4/1/14,Secondary Producer Price Index,Blueprints,0.998192,4.72098E+12,-0.00033
4/1/14,Secondary Producer Price Index,Boosters,0.713379,7871277294,-8.70E-05
4/1/14,Secondary Producer Price Index,Capital Ship Components,1.021538,4.27952E+11,0.000357
4/1/14,Secondary Producer Price Index,Commodity,1.022019,1.98492E+12,0.001693
4/1/14,Secondary Producer Price Index,Planetary Advanced Commodities,0.975435,1.73366E+12,-0.001649
4/1/14,Secondary Producer Price Index,Planetary Commodities,1.076822,1.73598E+11,0.000516
4/1/14,Secondary Producer Price Index,Planetary Refined Commodities,1.019887,2.51057E+12,0.001934
4/1/14,Secondary Producer Price Index,Planetary Specialized Commodities,1.055789,1.70813E+12,0.003691
4/1/14,Secondary Producer Price Index,Salvaged materials,0.976635,7.37995E+12,-0.00668
4/1/14,Secondary Producer Price Index,Starbase structures,0.987222,8.70607E+11,-0.00043
4/1/14,Secondary Producer Price Index,Station components,2.167346,531000000,2.40E-05
4/1/14,Secondary Producer Price Index,Tech II construction components,0.995072,1.90055E+12,-0.000362
4/1/14,Secondary Producer Price Index,Tech III Subsystem Components,0.936865,74825832366,-0.000183
5/1/14,Consumer Price Index,Ammo,0.988743,1.37626E+13,-0.000346
5/1/14,Consumer Price Index,Apparel,0.867125,1.51707E+12,-0.00045
5/1/14,Consumer Price Index,Boosters,1.06958,8.1608E+11,0.000126
5/1/14,Consumer Price Index,Commodity,0.999825,2.78355E+13,-1.00E-05
5/1/14,Consumer Price Index,Complimentary ships,1.079054,96122247400,1.60E-05
5/1/14,Consumer Price Index,Drone,1.039159,3082409421,0
5/1/14,Consumer Price Index,Drones,1.005547,6.06533E+12,7.50E-05
5/1/14,Consumer Price Index,Faction Ships,1.022295,3.91074E+13,0.001948
5/1/14,Consumer Price Index,Ice Products,1.084661,2.19054E+13,0.004143
5/1/14,Consumer Price Index,Implants,0.99664,3.85687E+13,-0.000289
5/1/14,Consumer Price Index,Insignias,0.977398,4.92248E+12,-0.000248
5/1/14,Consumer Price Index,Officer Modules,1.210412,3382133338,1.00E-06
5/1/14,Consumer Price Index,Orbitals,0.985847,3.59988E+11,-1.10E-05
5/1/14,Consumer Price Index,POS Fuel,1.036887,1.46632E+13,0.001208
5/1/14,Consumer Price Index,Planetary Infrastructure,0.906191,55593771628,-1.10E-05
5/1/14,Consumer Price Index,Scripts,0.986906,9493801202,0
5/1/14,Consumer Price Index,Security Tags,0.947995,1.53923E+12,-0.000178
5/1/14,Consumer Price Index,Skills,0.997585,2.49293E+13,-0.000134
5/1/14,Consumer Price Index,Sovereignty Structures,0.97255,1.96904E+11,-1.20E-05
